"From","Line","Target"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","63","84  865d130f8229c0e8  tests/test09_div_mod.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","64","33  94085913f8a6e97a  tests/test10_sin_scaled.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","65","34  4c827d4a6dfe999d  tests/test11_hypotenuse.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","66","48  879f084e98bc0b9a  tests/test12_signed_mode.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","67","103  45b51c134b4e9baa  tests/test13_status_div_zero.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","68","29  17e4caa29a714d60  tests/test14_branch_current_zero.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","69","33  95f3b17edabacda4  tests/test15_branch_nonzero.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","70","38  6f812018af0b2823  tests/test16_data_digit.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","71","28  9fb03fd5ebaee6a0  tests/test17_endian_word_split.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","72","27  0b7b85ce498b020b  tests/test18_pointer_service.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","73","126  26ea03af0362bb95  tests/test20_fifo_char_order.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","74","119  b090c6718346bb08  tests/test21_fifo_count_peek.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","75","110  3f6e8f60168da608  tests/test22_data_write_read_char.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","76","114  731f5fdd07a273eb  tests/test23_data_digit_ascii_to_number.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","77","232  70f8237e4104e14b  tests/test24_data_block_copy_print.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","78","230  4b75724a159236e5  tests/test25_data_sort_ascending.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","79","151  de7fc3596b91b3fc  tests/test26_tape_sort_descending_chars.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","80","131  113d9ad2fa48d0d0  tests/test27_tape_linear_search.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","81","110  5f1a11e0183f5c73  tests/test28_dynamic_meta_fifo.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","82","97  c4e2e765ffcdb07a  tests/test29_nested_macro_call.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","83","106  71839325455d7e33  tests/test30_word_mode_add.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","84","148  f700bd1d2c36d355  tests/test31_safe_mode_wild_denied.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","85","129  4bd41795d6b8eb9f  tests/test32_wild_layout_change.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","86","100  42c3f71ffe7e6e67  tests/test33_bitwise_and_stack.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","87","159  117b3b216bb12f97  tests/test34_data_block_clear.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","88","91  a35f706a7d747269  tests/test35_optimizer_visible_result.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","89","57331  a85db05fb864bf58  tools/uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","90","26911  d688e200393b559e  uX_Minima_Kullanim Klavuzu.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","91","10400  5d5201839a19b382  ux_minima_IDE_vscode.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","92","155210  29abd52e016def3e  ux_minima_full v31.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","93","11057  9e1458d65a94f5c6  ux_minimax_ide_tasarimi_dusuncesi.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","94","55825  90930d4342b3580b  uxm31_compiler_fb.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","95","55175  e3ba7bf119cc0e93  uxm31_compiler_fb.clean.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","96","57331  a85db05fb864bf58  uxm31_full_tool_fb.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","97","59120  f7f1f41217f62ad7  uxm31_full_tool_fb_2.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","98","29726  ddcc77cd892de004  uxm31_runtime_fb.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","99","34271  087af55b215b0f22  uxm31_runtime_fb_full.bas"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\FILE_MANIFEST.txt","100","59673  b32d005487052742  uxm_V3.1_Full_Final/yeni tasarim eksiklikler.md"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\final\build_final.bat","3","fbc uxm31_compiler_final.bas -x uxm31_compiler_final.exe"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\final\build_final.bat","5","uxm31_compiler_final.exe --input examples\final_probe.uxm --mode all --asm build\final_probe.asm --uir build\final_probe.uir.json --diag build\final_probe.diag.json --trace build\final_probe.trace.ndjson --opt build\final_probe.opt.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\final\UXM31_FINAL_ARGE_COMPILER.md","8","uxm31_compiler_final.exe --input program.uxm --mode compile --asm build\program.asm --uir build\program.uir.json --diag build\program.diag.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\final\UXM31_FINAL_ARGE_COMPILER.md","9","uxm31_compiler_final.exe --input program.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\final\UXM31_FINAL_ARGE_COMPILER.md","10","uxm31_compiler_final.exe --input program.uxm"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\final\UXM31_FINAL_ARGE_COMPILER.md","11","uxm31_compiler_final.exe --ide-in request.json --ide-out response.json"
"C:\Users\mete\Downloads\uxminima\uxm31_FULL_FINAL_REAL\final\UXM31_FINAL_ARGE_COMPILER.md","46","build/final_probe.diag.json"
